time,score,people
2015,7.4,217
2013,7.0,3944
2007,6.4,1716
2008,8.1,4590
1990,7.4,1978
2017,8.2,139765
2003,4.9,15394
2009,7.5,1770
2015,3.7,238
1933,6.5,232
2001,7.7,332
,7.4,274
,7.2,370
1935,8.2,598
2008,7.6,927
1996,8.8,4907
1997,6.7,7742
1952,8.8,2144
1986,6.3,1954
2001,8.1,4548
2007,6.6,27776
1994,7.6,15218
2014,7.6,124
,9.2,207
2016,6.3,540
2014,5.0,145
1996,8.1,138
1998,8.1,5241
1993,7.9,15085
2006,8.1,1852
2011,6.4,1025
1990,6.5,640
2007,7.1,1351
2011,6.8,5075
2007,7.4,759
2009,6.6,2551
1985,5.1,211
1998,7.1,10943
,6.8,177
2012,6.8,8581
2015,8.4,374
1991,7.6,16864
2008,8.1,5624
2001,7.2,2715
2014,7.0,3533
2010,7.8,168771
2010,9.1,16342
2015,6.3,1574
2001,6.7,13169
2015,6.8,709
1957,7.1,2306
1997,5.8,5051
2016,5.8,2743
2016,3.9,22464
1986,6.0,1320
1986,6.3,1886
1982,7.0,892
2013,6.4,7808
,6.9,57
1997,8.3,1166
2007,7.5,10386
2012,8.5,27129
2010,7.5,47673
2012,7.6,5803
1985,7.8,482
2015,6.2,196
2003,7.8,25595
1970,8.1,1186
2005,8.3,1684
1988,6.2,55
2008,8.8,310421
2004,8.7,4094
1938,7.5,1754
1999,8.1,159
2005,7.0,3165
1937,7.8,278
1999,6.4,795
,7.1,543
2003,8.2,2924
2002,7.7,1950
,5.7,268
,7.3,101
1999,7.1,1222
2014,3.5,4454
2008,5.8,4122
1995,5.4,275
2012,7.2,2969
1968,7.8,2277
2012,6.7,1348
1999,7.8,776
2011,6.5,4657
1992,7.4,283
,7.6,20609
2017,7.3,13141
2014,6.0,3275
2000,8.7,105032
2000,8.1,4430
1992,7.8,4083
2016,6.5,692
,7.7,780
,,
2015,5.3,1753
1989,8.1,1003
2011,6.9,3384
1943,7.7,451
2001,8.2,2155
,7.2,6897
1980,8.0,2031
2008,8.5,2102
1953,7.6,1387
2013,7.3,441
2016,,
2017,3.1,3748
2008,7.4,3439
2014,6.5,20735
2012,7.2,5881
2008,5.7,21518
,8.0,366
1970,7.8,1728
2016,5.0,83
,8.4,423
2010,4.8,1254
1964,8.0,1242
1948,7.8,482
2015,6.8,1381
1942,7.6,643
2006,6.4,11837
2002,8.0,389
2012,7.0,41998
2013,5.5,5968
1987,6.7,7966
2017,7.2,203
2017,8.3,164547
2008,7.9,2189
2007,8.9,4236
2008,5.9,6596
2012,6.9,3410
1987,6.8,1118
,,
1994,7.7,2700
2008,6.9,262
2001,7.0,790
1963,7.4,176
,9.0,72
2007,6.6,2027
2009,5.6,7802
1999,7.8,1129
2006,4.7,10365
1980,8.9,12949
2015,7.1,16114
2010,8.2,1848
2012,7.4,1938
1989,8.1,824
2012,6.1,717
,7.9,2723
2015,8.5,1991
2012,6.6,8605
1982,7.8,1616
2016,6.1,85642
1993,7.2,1070
2016,5.9,6689
2011,7.1,2086
2001,7.7,1711
2012,7.4,4420
1979,7.9,1469
2010,6.6,3148
2013,6.8,5091
,7.6,1276
,,
2000,6.1,449
2016,6.7,215
1999,7.7,51338
2016,8.1,281
1977,7.4,4311
2013,7.0,8109
1986,7.4,1311
1991,7.1,3099
2006,7.0,2187
1933,5.9,366
2006,6.5,461
2008,6.6,1179
2008,6.4,300
2004,7.8,3643
2009,7.0,2401
2017,,
2011,7.4,6637
2015,4.7,9563
1995,6.8,1607
1999,5.6,163
2014,7.4,837
1997,8.1,108333
2014,5.1,486
1970,7.3,2986
2017,8.0,39618
2013,3.5,286
2014,4.0,185
2012,6.4,8648
1994,7.0,416
,7.5,340
1927,8.2,161
1984,7.0,705
2016,5.3,1995
2015,8.5,148
2017,5.6,1988
2014,7.5,1836
2015,7.9,200
2015,7.3,658
2015,7.9,2060
2013,7.6,1338
1991,7.9,280
,,
2000,8.1,1331
2002,7.6,7528
2012,4.4,780
1982,7.0,2316
1953,8.0,2012
2010,8.5,31343
2013,6.6,10626
2017,3.5,533
2003,8.2,53453
1992,7.1,1884
,6.8,103
2007,8.2,20502
2016,7.1,858
2000,8.1,5326
2004,6.0,294
1993,6.3,4721
1981,6.9,170
2008,8.0,8693
2008,8.0,5069
2000,7.6,2176
1984,7.9,1032
2009,6.9,5383
2017,,
1996,7.6,3478
2008,7.1,30748
2016,5.7,364
1993,8.0,763
2016,3.4,356
2007,8.3,2874
1999,8.9,17148
1989,7.2,698
1999,7.8,128
1992,7.2,2884
1992,8.3,4034
2013,6.2,1995
2017,6.3,553
1981,,
2008,7.8,12207
1938,7.6,352
1998,7.5,5960
1990,6.9,23843
2015,7.1,8872
2015,8.2,187562
1977,7.3,1003
2014,8.7,290418
2012,4.7,884
1991,7.5,114950
2014,6.7,4689
1991,7.4,886
2005,7.4,1363
2015,8.8,23378
2013,6.8,2946
2015,8.1,372
,7.1,756
,6.1,123
2010,7.5,5066
2015,5.2,400
2006,8.4,1984
2012,8.4,755
,7.1,237
,6.5,245
1996,7.0,1843
2010,6.4,6985
1954,8.5,623
2016,6.8,42
1994,7.0,997
1989,6.5,526
1997,6.3,1940
2013,8.6,1334
2017,6.4,775
1979,,
,5.7,44
,7.3,659
2007,7.3,14403
,6.0,1309
2003,6.2,25320
2014,4.9,1038
2012,6.2,135
2016,3.2,195
2009,6.0,8907
2014,7.8,1760
2013,6.9,806
1958,,
1994,6.7,92
2014,6.5,837
2010,8.0,7649
1969,7.7,666
1991,8.0,1636
2015,5.8,2121
2012,7.4,2463
2005,6.5,5380
1978,7.2,412
2012,6.9,2491
,7.1,1286
2004,6.7,3328
2013,7.2,1208
2014,5.8,4268
2008,5.7,580
2013,5.2,1400
,6.9,2311
2014,5.6,1947
1961,,
2015,7.5,4379
2012,7.6,566
1994,7.0,1828
2016,5.9,2314
,,
2000,6.8,391
2017,5.3,314
1956,8.1,1177
2009,9.0,17710
1995,6.2,121
2017,,
1963,7.7,3260
1957,8.2,2570
2009,6.5,511
2003,5.9,968
1954,7.4,1037
1953,8.5,8566
2016,3.8,2118
2004,8.0,2437
2005,7.5,6940
2016,6.5,119
2013,7.6,783
2012,7.0,2584
,6.2,96
2012,6.1,375
2015,4.7,1149
2013,3.9,313
1985,6.7,3497
,,
2012,5.4,15277
2006,8.8,7426
2003,7.1,8444
1986,7.6,2600
2009,7.7,15567
2003,8.4,134461
2014,6.2,345
1991,7.2,1046
2014,6.9,4202
1997,6.7,747
1990,6.9,7369
,6.5,1133
2012,8.4,3504
,7.3,258
2004,7.5,4601
2008,5.8,27070
2002,6.8,19215
2006,6.4,1331
2001,6.7,1156
2015,7.9,419
2013,7.3,8425
2001,8.5,263283
2013,6.9,334
1996,7.4,269
2004,7.0,3147
2016,6.5,2408
2006,7.6,4332
2014,4.9,228
1992,7.6,1257
1993,8.4,856
1994,8.1,6070
2015,5.7,3578
2015,6.7,631
2011,6.9,890
1990,7.2,2628
2008,5.2,583
2009,7.0,23639
2001,6.9,13786
1982,9.1,3407
2000,6.5,10995
1993,7.7,2963
2016,,
2016,7.6,589
1997,7.4,1903
2003,6.2,513
,7.8,1723
1983,8.3,2352
2017,8.1,7801
2014,8.2,124
2013,4.4,442
2017,6.6,1859
1984,7.0,692
2011,7.3,11634
2016,6.8,1902
2003,6.1,230
2007,8.2,3197
1991,7.4,7039
1993,7.7,4481
2015,5.7,144
2001,6.1,1258
1982,7.5,4005
1996,7.7,2627
1989,6.9,775
2015,7.3,2528
2014,7.3,3993
,5.9,67
2007,7.9,21784
2009,7.0,2461
1989,6.2,798
2012,5.5,20365
2009,7.4,1061
2012,7.0,1788
2011,7.0,4099
2007,7.3,5297
2016,3.6,216
2016,6.9,3161
2017,3.8,277
2005,7.7,241
2013,,
2002,6.8,18642
2015,7.7,82697
2015,7.8,905
2016,6.2,3690
2005,6.9,5192
1992,7.5,113
2002,6.3,1309
2003,6.2,1894
2013,6.3,2069
2002,6.8,129
2017,6.8,48
2009,8.3,17073
2009,7.4,521
1997,8.5,28055
1999,8.2,18432
1981,7.2,461
2012,3.3,23782
2008,6.2,5137
2014,8.5,2625
,7.7,9262
2013,8.0,4845
2015,6.0,3097
2015,6.1,2737
2005,7.4,17374
1989,6.7,2548
2001,5.7,33637
2015,5.9,108
2010,6.8,9619
2003,7.5,4545
2017,,
2005,7.5,1012
2013,8.1,789
2013,6.5,163
2011,6.5,1258
2017,,
2014,8.1,636
1999,7.5,3507
2009,7.3,169
1977,6.2,3197
1999,6.9,5027
2016,6.6,2175
2010,6.3,2424
2011,6.5,14968
1936,7.8,505
1986,7.4,528
1965,7.7,262
1987,7.3,1543
2001,7.3,33842
1992,6.3,3522
2008,5.9,4399
2000,6.7,546
,7.5,1424
1984,7.9,2098
1930,7.5,489
1998,8.7,56031
2006,7.2,1877
2002,5.8,1413
2013,7.4,1718
2004,8.2,1399
,7.6,392
2004,5.8,24376
2008,7.2,14144
2016,6.4,1886
2016,6.2,103
1995,7.2,639
2011,7.0,2427
2014,,
2012,5.6,2962
2012,7.2,7104
,6.2,1676
2009,7.5,1133
,6.9,27672
2009,7.5,1722
2003,8.4,1482
2012,5.0,17743
2011,7.6,676
1998,7.3,7050
2013,6.4,3378
,7.8,967
2008,7.8,916
2014,8.4,6730
2012,5.1,619
2002,6.6,3404
2017,6.5,83241
2004,7.2,876
,6.7,228
2002,7.5,2232
1987,7.3,451
2017,7.8,210
2012,5.1,128
2008,7.2,12942
2004,7.3,2922
1984,6.2,589
2017,,
1961,7.9,3374
1999,7.9,1572
2010,8.7,2147
2010,6.5,4119
2002,6.3,2512
2010,7.6,413
2011,6.7,1643
2012,6.3,7128
2002,6.5,2819
1996,8.2,8737
2002,6.5,660
2014,7.4,1017
2013,6.4,4844
1964,7.5,53
,6.8,65
2017,6.7,197
2002,8.1,1372
2009,7.6,736
2016,6.1,95
2015,7.5,6743
1998,7.7,5679
2012,7.1,3080
,,
2014,6.4,119
2007,3.9,2528
2005,7.6,2062
2001,7.3,1345
2016,9.3,539
2011,7.3,45615
2012,7.8,1282
2008,7.2,14304
2015,7.2,1238
2015,6.5,2535
2013,7.6,129
2009,6.6,3895
2008,6.9,9948
2002,7.1,9143
2001,7.6,2356
2017,5.6,51
2003,7.0,1775
2014,7.9,9503
,7.4,360
1989,8.3,254
1970,8.1,4007
2012,6.7,2757
2001,6.0,8648
2005,7.6,174
2004,6.5,7099
2013,7.6,27771
2014,6.8,336
2007,6.9,3546
2004,7.9,746
2004,6.1,6245
2004,7.0,5403
2004,6.9,1647
2004,6.6,7885
2017,9.0,1212
2003,8.2,136000
,6.4,525
1952,8.4,3100
2004,5.9,246
2004,7.1,22629
2012,5.3,1141
2010,7.2,2152
2017,7.3,1508
2003,7.9,2479
2011,7.1,110
2004,6.2,2011
2004,7.1,12384
2014,7.1,858
2015,,
2015,4.4,1014
2004,6.1,8436
1995,8.0,418
2006,9.0,373
2006,7.7,3707
2005,8.9,21088
2016,9.0,56
2010,7.4,2680
1995,6.2,3597
2011,9.3,13464
2012,5.0,5717
2012,6.6,1088
2015,,
2016,5.1,965
2011,7.6,1810
2012,6.8,2618
2010,8.5,3884
2017,,
2015,7.5,109809
2014,6.1,14266
2016,7.3,462
1980,8.2,1263
2014,4.4,6063
2011,8.4,4197
2013,,
2015,3.4,13194
2013,6.7,2149
2015,6.3,284
2010,7.2,3173
2014,7.8,4724
2011,4.4,1543
2010,7.3,1444
2013,7.1,414
2014,7.1,970
2016,7.6,2746
2000,6.4,4787
2007,5.6,10295
2015,7.4,6691
2015,6.4,226
2016,6.1,955
,,
2015,6.3,6495
2017,3.4,87
2013,4.8,3513
2017,4.8,84
2013,8.1,589
1964,7.3,3855
2013,6.0,7277
,7.8,400
1999,6.6,225
2006,7.4,2354
2015,7.4,133
1926,7.8,291
1927,7.6,1453
2015,5.3,965
,5.8,1713
2017,,
1979,7.5,189
2009,6.2,11432
1998,8.4,2370
2012,7.5,19975
2013,7.2,1619
2015,7.3,883
,7.8,64
1959,,
,5.7,108
2007,6.7,1344
2015,7.1,107
2013,6.3,2020
2016,7.3,409
2013,4.5,1823
,6.6,38
2006,9.1,215707
2008,6.7,356
,6.9,105
,5.6,508
2013,6.4,372
2011,7.2,1330
2011,9.1,5187
2017,,
2017,,
1932,7.5,125
2012,6.0,3095
2015,6.6,40
1920,8.5,812
2009,8.1,2594
,,
2010,5.6,775
2009,5.2,4338
1974,8.4,1449
2005,7.4,5444
2011,6.4,656
2014,6.3,1327
2011,3.5,1352
2011,6.8,301
,7.1,401
2016,6.1,99
2016,7.1,503
2014,8.4,529
2015,3.4,405
2016,6.9,175
2015,8.1,219
1931,,
2002,8.1,93
2014,6.6,146
2014,4.5,245
2015,3.7,3485
,6.2,2185
,,
2010,5.5,80
2011,7.0,537
2012,5.6,162
1986,,
2013,7.4,1109
2016,6.8,2648
2007,,
2011,7.1,363
2008,6.6,3286
2009,6.9,350
2005,7.5,225
,7.1,288
2007,6.9,103
1995,9.2,3066
2016,6.4,66
1953,6.8,37
,6.6,732
2012,5.7,5885
,,
1994,8.2,320
2012,8.2,764
2016,4.4,57
,7.2,40
2014,7.0,624
1997,8.8,11697
,,
2009,6.8,6062
2015,6.7,84
2014,5.1,129
2009,6.4,752
2009,7.6,5348
2010,7.9,5392
,7.7,1326
2010,4.7,40895
2013,6.7,213
2010,7.6,727
2015,6.5,8552
2008,6.1,1562
,,
2016,6.2,240
2016,6.8,255
2016,7.4,69
,,
2002,6.7,2778
2006,7.1,7022
2012,9.3,8153
1998,7.6,10913
,7.7,4643
,,
,,
2010,8.7,11258
1930,,
2008,5.9,2548
1991,7.8,405
2010,6.3,1756
,4.8,691
1996,8.3,274
,6.6,114
2014,7.1,2201
2010,9.0,15729
2011,6.1,622
2006,6.6,297
2015,7.0,6889
2006,5.7,992
2016,7.3,1202
,2.9,76
2011,6.4,2809
2001,6.9,71
2016,2.4,369
2011,7.2,1385
2017,,
2012,3.9,2438
2016,3.2,407
2012,5.4,239
,3.9,852
2011,9.3,160825
2013,8.2,1321
2009,5.8,7915
,,
1979,,
2012,7.6,169
2007,7.3,2073
2017,5.8,197
,,
2015,8.0,11081
2015,7.6,17876
2007,8.0,508
1974,7.8,146
2016,8.3,8008
1928,8.9,132
2002,6.0,68
2016,8.2,158
2013,9.0,12234
2010,6.0,70962
2015,6.8,2221
2011,5.8,959
2008,7.1,3343
2011,7.7,19697
2011,9.1,10195
2014,6.7,1224
,,
2012,7.2,5705
2014,7.3,143
1957,7.6,416
2004,7.8,655
2012,5.7,449
2017,5.3,150
2003,5.4,65
2017,,
1938,7.7,40
,,
,,
2007,7.0,822
2011,7.3,286
2013,7.3,2630
2004,7.7,724
2012,7.1,2438
2013,6.8,204
2016,,
2012,6.8,4552
2014,4.7,388
1988,8.6,262
2014,8.3,33807
,,
1982,6.9,28
1940,6.6,63
,,
2001,7.2,22760
2005,6.7,458
1997,7.8,468
1996,8.3,3402
2016,5.5,2926
2007,6.2,402
2014,7.6,14227
2016,6.4,2735
2004,6.3,472
,4.8,37
2008,,
1953,7.8,119
1933,6.6,59
2008,6.5,4662
,7.1,2148
2012,7.1,1924
2007,5.9,8776
,6.2,230
,,
2013,7.6,2174
2017,,
2017,,
2012,6.8,288
,,
2008,5.7,3217
2005,8.2,98
2003,6.9,1391
2013,5.0,3779
1964,7.2,118
2016,,
2011,5.5,2608
2013,4.0,578
,6.4,136
1996,7.1,383
,,
2002,7.2,149
2006,7.3,821
2009,8.1,1754
2014,6.1,1111
,6.0,173
2014,3.7,264
,7.2,304
2013,3.6,908
1999,6.7,4977
,6.8,146
2011,7.0,1183
,8.7,632
,4.3,97
2008,6.4,764
2008,6.8,3009
2013,6.8,5261
2017,8.1,538
2014,7.4,386
2014,6.9,450
2014,6.2,336
2010,7.4,249
2009,7.7,6056
2010,7.2,3804
2017,6.1,7029
,,
2016,,
2012,7.1,699
2011,6.3,5515
2010,4.5,842
2016,7.3,101
2015,7.7,4580
2016,6.5,133
2013,6.9,188
2014,7.5,1249
2014,7.6,135
2001,7.1,324
,7.8,210
1994,6.5,53
2006,7.3,649
2012,6.1,2453
2013,7.1,1782
2008,9.0,308825
2017,,
,6.7,253
2015,7.5,1783
2008,5.9,17278
2010,6.0,13351
,,
2016,,
1998,8.0,450
,6.2,68
2007,6.2,296
,6.0,61
,8.6,1267
2007,7.2,6879
2014,6.4,517
2014,8.4,3055
2018,,
1988,7.5,92
2016,8.6,2806
2008,6.7,3676
2014,6.2,1570
1992,7.2,48
2013,8.3,231
2001,6.7,211
2011,9.1,358013
,6.6,46
2011,8.4,14134
2010,5.2,7845
1998,,
2011,5.7,2042
,4.4,1159
1946,7.6,433
2010,5.7,856
2012,7.4,2668
2009,6.5,36435
,8.2,340
2016,4.4,204
2014,4.2,690
1999,7.5,66950
2015,7.4,366
2015,7.0,301
2009,6.2,11089
2012,7.2,182600
,,
2011,6.0,48
2019,,
2014,7.1,4798
,8.7,238
2015,,
2009,7.0,10846
2015,7.7,193
2014,6.6,416
2011,6.5,728
2009,8.0,1717
2015,7.8,238
1984,7.7,182
2011,6.1,952
2016,2.8,92
2014,6.3,450
2013,7.9,1500
2017,4.7,8657
1997,7.6,3953
2013,7.6,82676
2012,8.7,320
2009,8.9,14797
,,
,7.1,420
2011,7.7,4388
2014,,
2006,7.9,1265
2015,6.4,2133
2011,4.6,2444
2016,7.0,30
2017,8.2,2122
2008,7.5,3684
2008,5.9,309
2012,5.0,4487
2010,5.2,55118
2013,7.6,479
2014,8.6,3492
2007,6.6,1618
2006,6.2,92
,6.0,379
2003,8.0,87
2005,7.1,5954
1987,,
2009,7.3,1348
2005,7.0,2848
1997,8.4,37287
1994,6.6,113
1989,6.5,517
2012,7.8,57
2016,6.2,46
2011,4.4,28188
2010,7.5,7603
2010,7.0,470
2003,6.0,4062
2010,7.1,1699
2016,6.7,56
2014,7.8,707
1997,6.9,172
2007,7.8,7170
,8.5,191
2013,6.0,188
2015,3.1,184
,5.7,1028
2006,7.1,2772
2011,5.6,650
1986,6.9,579
2006,6.5,4562
2010,7.2,2163
1979,7.3,437
,,
2016,8.3,1065
2016,4.1,146
2003,8.2,28731
2006,6.5,19901
2004,6.9,475
2011,6.2,2120
2012,8.2,6551
,,
2010,7.4,183
1999,8.6,210
2015,7.7,34167
2010,7.9,539
2013,7.5,309
2013,5.2,835
2007,8.8,77828
2015,5.1,172
2005,7.1,4890
2000,6.5,628
2017,6.8,15706
2005,8.9,3534
,7.5,85
,,
2014,7.1,2721
2016,6.2,171
,7.1,220
1986,6.6,801
1998,8.1,4882
2013,7.9,75
1927,7.5,101
1974,6.6,107
2009,7.0,6309
2016,7.5,27
2015,5.1,1248
2007,8.4,2934
2006,8.0,48211
2013,6.6,1445
2004,5.9,326
2014,7.2,3819
1964,6.9,122
,,
2015,6.1,2138
,4.6,113
2011,7.0,856
2016,7.0,2203
2014,5.1,20559
1996,7.5,347
2015,6.9,292
2011,7.9,747
2016,2.7,636
2004,7.1,234
2017,,
2014,,
2012,6.6,3555
,,
1984,7.5,494
2008,6.7,41022
1960,8.6,578
2015,7.9,749
2003,7.1,108
1983,8.7,31
2011,6.5,116
,,
2013,6.8,3537
2007,7.2,1357
,6.7,240
2017,5.0,72
,6.7,355
2013,7.1,296
2017,7.7,405
2016,6.4,3747
2014,8.3,86
1993,8.6,58389
2016,5.4,48
2014,6.8,1765
2015,3.9,2734
2013,7.7,8835
2014,7.1,340
2016,8.2,8416
2015,6.5,133
2015,5.8,688
2004,8.6,8307
2001,8.3,90252
2007,8.6,119946
2010,6.5,5523
1985,8.9,311
2009,5.9,524
2009,7.5,1128
1949,7.1,101
2015,,
2014,7.8,450
2013,5.2,8731
2012,6.2,4559
2009,6.4,123
2010,5.2,3119
2015,4.7,45
,8.6,321
2005,7.3,573
2016,7.7,539
2016,6.3,44
2014,8.4,4317
2002,6.8,122446
2011,5.1,535
2012,6.1,5055
1961,6.9,171
2005,6.1,744
2005,8.0,9672
2005,7.0,2978
2011,5.1,8379
2011,6.5,108
1993,6.4,1744
,,
2017,,
2015,,
2010,5.7,125
2010,6.4,72
2004,7.2,569
2007,7.5,1548
1985,7.7,1361
2011,8.6,5011
2003,8.3,824
2013,3.8,528
2001,3.4,124
,7.5,1076
1996,6.8,80
1985,7.1,105
1974,5.8,161
,6.8,82
2017,7.6,859
,,
2016,6.9,63
2009,6.1,8065
1971,,
2016,5.0,113
,,
1977,8.2,91
2013,6.2,9975
2016,5.6,1617
2013,5.9,947
2010,6.7,1957
,7.1,137
2013,6.5,12060
2012,6.3,676
1933,7.2,307
2010,8.7,36291
2015,5.5,400
2014,6.3,766
2007,6.9,7445
2016,,
2007,8.7,172146
,6.0,4258
2005,6.6,323
2014,7.3,230
1984,8.7,543
2016,6.4,3782
2016,6.4,91
2006,8.8,46143
2015,5.3,58
2017,7.6,540
2008,5.3,6367
2007,9.2,1838
2012,8.0,2253
2006,7.2,2285
2013,5.6,802
2015,5.8,1795
1993,8.7,263861
1972,7.3,216
2013,6.9,342
2014,8.4,73
2006,7.2,34099
,6.9,178
2014,8.7,5903
2016,,
2014,5.4,441
1989,9.1,356
2003,8.5,54479
2009,6.5,1437
1997,8.4,858
,5.3,1387
2014,5.1,1531
,7.3,132
2015,7.8,1301
2010,6.3,745
2000,7.5,234
2014,6.0,167
1986,7.1,135
2015,6.9,1765
,7.4,918
2015,6.6,1054
1936,,
2011,6.4,487
2010,7.9,1107
2007,7.8,1635
1975,8.1,761
2001,6.5,2954
2015,7.6,101
2016,9.1,860
2004,8.9,3058
2010,6.2,175
1996,7.8,571
2015,6.4,101
2016,7.9,15223
2015,7.5,45
2003,6.7,745
2010,6.7,1329
2007,6.1,10237
2016,6.9,187
2009,4.8,5227
,6.9,2020
2012,5.6,157
2016,7.4,38
,6.9,111
2012,7.2,75
2013,9.0,117420
2011,8.2,2210
1935,,
2017,7.3,22722
1967,6.2,55
,5.3,80
2001,6.3,474
2015,7.4,328
2016,6.1,956
2017,6.3,294
,,
2017,,
2008,6.2,1599
2015,7.0,2409
2013,4.3,4633
2008,6.9,31273
2017,8.6,806
2015,4.7,428
,,
,7.5,94
2015,8.5,3552
2010,7.7,1131
2001,6.4,8477
2014,4.3,2896
2007,7.0,2154
2011,6.8,5096
1994,7.9,3815
,7.3,248
2011,5.6,783
,6.0,212
1977,,
2003,7.9,1882
,8.0,9699
2013,4.4,4996
2016,2.5,309
2007,7.5,301
2014,8.8,18870
2015,7.8,49130
2015,5.9,790
2014,3.0,1521
2011,7.7,239
2014,6.4,8572
2013,8.3,3916
,6.7,122
2010,7.4,6220
2016,5.6,1908
2013,5.6,1805
2017,6.4,6024
2011,7.3,3158
2013,4.8,38
2015,6.4,1491
2009,7.9,21820
2014,3.3,546
2007,7.5,529
2015,7.5,1793
1956,,
2013,6.8,30
2013,6.5,2531
2014,7.2,66253
2016,7.3,80885
2006,7.4,10739
1967,,
2009,8.9,4375
2015,3.7,263
2015,7.8,29
2017,,
,5.3,221
,8.3,462
1994,8.3,987
,,
2010,5.4,14621
2010,8.7,599528
2006,7.1,136
2014,8.0,3856
2014,8.5,2648
,6.7,543
2015,6.8,561
2009,7.7,2135
2011,,
,6.2,380
2016,9.2,181
2000,7.4,7181
1976,7.4,229
,6.1,372
2008,7.7,832
2012,7.0,21727
1988,7.8,3575
2013,5.8,686
2011,7.2,43614
2017,,
2015,6.9,330
2014,7.2,275
2004,9.4,610
2013,7.2,1168
,,
2013,5.7,57
2017,5.8,1945
2011,8.1,5863
2007,7.0,1759
2013,5.9,1886
2015,8.6,3356
,7.4,444
2005,7.6,1208
2009,7.4,8546
1995,8.3,1443
2010,6.3,1698
2010,5.4,695
1994,7.6,773
,7.0,524
2012,6.8,4243
2016,7.8,11545
,4.4,4067
2014,6.2,677
,6.8,4324
,3.8,289
2002,7.0,1330
1981,7.7,268
2005,6.5,689
2003,7.1,57
2009,6.4,1062
2010,7.3,3503
2014,6.5,114
2011,7.3,1083
2013,5.3,1200
2000,7.9,380
,6.2,1538
,6.8,2640
,6.3,735
2012,7.1,6116
2013,4.6,2228
2008,7.2,841
2016,7.5,424
2017,6.8,74
,7.2,45
2000,7.0,368
2015,5.6,117981
1984,,
1995,8.3,76
2015,5.7,2014
2017,,
2014,5.7,1316
1973,7.7,290
2012,6.9,387
,,
2016,3.8,106
1989,5.1,101
2013,6.4,145
2017,6.6,232
2012,5.0,130
2011,6.9,944
2014,8.2,77
2012,7.3,726
2015,6.3,210
2015,7.8,47
2016,7.7,639
2007,8.5,4653
2013,8.1,5513
2008,7.1,6206
2016,6.3,1091
2008,7.2,93
2000,7.6,5096
2011,6.5,789
2010,6.8,5924
2007,6.7,3495
2013,6.0,2455
2013,5.6,182
2013,7.4,1063
2011,7.5,1124
2009,7.8,1838
2007,5.9,4808
2016,5.1,155
,,
2016,4.4,8427
2011,7.0,3555
,,
2000,9.0,31336
2016,,
1930,7.6,449
2014,6.9,286
2016,8.6,31904
1990,5.9,307
,5.7,385
1961,7.9,312
2014,6.9,176
1980,,
2013,7.0,472
2017,6.4,304
,6.7,159
2011,5.8,2267
2017,,
2016,6.7,69
1956,8.2,861
1980,6.5,61
,7.0,546
2012,5.3,19740
2015,7.8,329
2010,8.0,14161
2007,7.0,1029
1972,6.6,338
2015,7.1,7906
2011,,
2015,5.3,239
2017,,
2009,7.0,861
2010,6.5,1161
2007,6.8,537
2016,8.1,3799
2017,7.4,47971
2015,7.4,58268
2016,5.6,867
1986,7.9,11784
2007,6.6,1581
,,
,,
2012,5.3,147
1993,6.9,583
2015,7.7,3444
2001,7.4,1533
2010,6.5,1341
,7.5,692
1954,7.5,205
2000,7.6,339
2004,6.3,1705
1936,,
2003,7.1,3188
2017,6.8,5635
2015,7.0,249
2009,8.1,953
2013,6.8,8332
2006,8.2,152658
2017,5.3,39
2014,6.0,3222
2012,7.3,1206
2011,4.7,636
2016,5.7,4791
2014,5.7,3907
2013,7.5,108
2014,,
2006,7.3,4034
2014,6.3,628
1973,6.6,127
1997,7.0,1706
2012,8.6,9826
2009,8.8,27657
1963,9.1,1199
1995,6.8,3418
2005,7.3,1347
2010,7.6,929
,5.9,156
2012,7.7,142
2014,7.2,617
2009,5.4,5427
1996,6.6,1726
1959,7.9,465
2014,4.2,999
,8.2,1370
1999,7.1,4962
2013,7.5,135
2014,6.0,408
2016,8.0,151
2011,6.5,8496
2012,6.5,659
2016,6.6,35
1978,7.1,170
2012,6.8,421
2014,6.6,51
2017,6.1,1606
2008,9.0,2858
,,
2015,8.9,778
2014,8.0,553
2015,6.4,1596
2016,7.1,76
2016,6.1,57
1997,7.5,17838
2015,8.2,18249
2001,7.5,14983
2013,9.0,6353
2015,6.9,200
,6.7,134
2013,7.8,2897
2008,8.6,4335
,7.7,1068
1982,7.8,303
2015,7.4,8454
2011,7.7,1298
2015,5.2,54544
2002,8.3,9470
1994,5.7,44
2016,6.3,360
2010,7.9,301
2015,8.6,311
1946,7.4,764
2009,5.5,18516
2014,3.7,3085
,7.4,59
2010,7.9,176
2008,7.0,2455
2010,6.7,1203
2006,6.2,4542
2012,7.8,1614
,7.1,50
2012,7.5,417488
,6.4,307
2014,6.4,6662
1952,7.2,557
,8.1,31274
2014,7.3,123
2015,5.1,318
2013,7.4,212
2003,6.5,54
2010,7.9,704
2013,6.1,580
2007,8.0,6079
2010,6.5,10965
1996,6.2,3418
2011,8.2,983
2012,,
2012,5.6,4075
1955,7.1,147
2011,6.0,4661
2016,6.3,51
2007,6.3,767
2009,7.2,634
2013,5.5,101
2015,6.7,356
2017,8.5,346
2012,6.7,8473
2010,4.3,66
1979,6.6,968
2006,5.6,15649
2006,7.8,7213
2017,8.8,1408
2011,6.8,1706
2017,6.3,182
,7.0,123
,7.5,132
